Year,Month,For Lifeline Customers,kWh Consumption,Generation Charge,Previous Months Adjustment on Generation Cost,Previous Years Adjustment,Power Act Reduction,Transmission Charge,System Loss Charge,Distribution Charge,Distribution Rate True-UP,Supply Charge,Supply Cust Charge,Metering Charge,Metering Cust Charge,Reset Cost Adj,Lifeline Discount,Lifeline Rate Subsidy,Snr. Citizen Subsidy,Cross Subsidy Charge,CERA Refund,Current RPT,Local Franchise Tax,VAT,Energy Tax,Universal Charge,FIT-All Renewable,Total Bill
2020,10,False,900,4.2233,,,,0.7742,0.4081,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0599,0.0001,,,,0.0424,0.9697,0.0278,0.1989,0.0495,9.7630
2020,10,False,1000,4.2233,,,,0.7742,0.4081,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0599,0.0001,,,,0.0424,0.9694,0.0350,0.1989,0.0495,9.7674
2020,10,False,1500,4.2233,,,,0.7742,0.4081,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0599,0.0001,,,,0.0423,0.9686,0.0900,0.1989,0.0495,9.8143
2020,10,False,3000,4.2233,,,,0.7742,0.4081,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0599,0.0001,,,,0.0423,0.9677,0.2200,0.1989,0.0495,9.9362
2020,10,False,5000,4.2233,,,,0.7742,0.4081,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0599,0.0001,,,,0.0423,0.9673,0.2720,0.1989,0.0495,9.9848
2020,11,False,50,4.2018,,,,0.7795,0.3900,1.0012,,0.5085,0.3346,0.3377,0.1000,,(3.8267),,,,,,0.0191,0.4219,,0.1989,0.0495,4.5160
2020,11,False,70,4.2018,,,,0.7795,0.3900,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.6352),,,,,,0.0245,0.5507,,0.1989,0.0495,5.7175
2020,11,False,100,4.2018,,,,0.7795,0.3900,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.4872),,,,,,0.0297,0.6779,,0.1989,0.0495,6.9047
2020,11,False,200,4.2018,,,,0.7795,0.3900,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0478,0.0001,,,,0.0369,0.8499,,0.1989,0.0495,8.5105
2020,11,False,300,4.2018,,,,0.7795,0.3900,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0478,0.0001,,,,0.0383,0.8838,,0.1989,0.0495,8.8266
2020,11,False,400,4.2018,,,,0.7795,0.3900,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0478,0.0001,,,,0.0397,0.9177,,0.1989,0.0495,9.1430
2020,11,False,500,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0478,0.0001,,,,0.0422,0.9792,,0.1989,0.0495,9.7173
2020,11,False,600,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0478,0.0001,,,,0.0422,0.9784,,0.1989,0.0495,9.7093
2020,11,False,700,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0478,0.0001,,,,0.0422,0.9777,0.0071,0.1989,0.0495,9.7106
2020,11,False,800,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0478,0.0001,,,,0.0422,0.9773,0.0188,0.1989,0.0495,9.7179
2020,11,False,900,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0478,0.0001,,,,0.0421,0.9769,0.0278,0.1989,0.0495,9.7234
2020,11,False,1000,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0478,0.0001,,,,0.0421,0.9766,0.0350,0.1989,0.0495,9.7280
2020,11,False,1500,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0478,0.0001,,,,0.0421,0.9757,0.0900,0.1989,0.0495,9.7748
2020,11,False,3000,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0478,0.0001,,,,0.0421,0.9749,0.2200,0.1989,0.0495,9.8967
2020,11,False,5000,4.2018,,,,0.7795,0.3900,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0478,0.0001,,,,0.0420,0.9745,0.2720,0.1989,0.0495,9.9453
2020,12,False,50,4.1516,,,,0.7751,0.3809,1.0012,,0.5085,0.3346,0.3377,0.1000,,(3.7948),,,,,,0.0190,0.4194,,0.1989,0.0495,4.4816
2020,12,False,70,4.1516,,,,0.7751,0.3809,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.6129),,,,,,0.0243,0.5470,,0.1989,0.0495,5.6721
2020,12,False,100,4.1516,,,,0.7751,0.3809,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.4745),,,,,,0.0295,0.6730,,0.1989,0.0495,6.8488
2020,12,False,200,4.1516,,,,0.7751,0.3809,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0791,0.0001,,,,0.0367,0.8473,,0.1989,0.0495,8.4753
2020,12,False,300,4.1516,,,,0.7751,0.3809,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0791,0.0001,,,,0.0381,0.8812,,0.1989,0.0495,8.7914
2020,12,False,400,4.1516,,,,0.7751,0.3809,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0791,0.0001,,,,0.0395,0.9151,,0.1989,0.0495,9.1078
2020,12,False,500,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0791,0.0001,,,,0.0421,0.9766,,0.1989,0.0495,9.6823
2020,12,False,600,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0791,0.0001,,,,0.0420,0.9758,,0.1989,0.0495,9.6741
2020,12,False,700,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0791,0.0001,,,,0.0420,0.9751,0.0071,0.1989,0.0495,9.6754
2020,12,False,800,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0791,0.0001,,,,0.0420,0.9747,0.0188,0.1989,0.0495,9.6827
2020,12,False,900,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0791,0.0001,,,,0.0420,0.9743,0.0278,0.1989,0.0495,9.6883
2020,12,False,1000,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0791,0.0001,,,,0.0420,0.9740,0.0350,0.1989,0.0495,9.6928
2020,12,False,1500,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0791,0.0001,,,,0.0419,0.9731,0.0900,0.1989,0.0495,9.7397
2020,12,False,3000,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0791,0.0001,,,,0.0419,0.9723,0.2200,0.1989,0.0495,9.8615
2020,12,False,5000,4.1516,,,,0.7751,0.3809,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0791,0.0001,,,,0.0419,0.9719,0.2720,0.1989,0.0495,9.9102
2021,1,False,50,4.4574,,,,0.7515,0.2983,1.0012,,0.5085,0.3346,0.3377,0.1000,,(3.8946),,,,,,0.0195,0.4299,,0.1989,0.0983,4.6412
2021,1,False,70,4.4574,,,,0.7515,0.2983,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.6828),,,,,,0.0249,0.5611,,0.1989,0.0983,5.8654
2021,1,False,100,4.4574,,,,0.7515,0.2983,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.5144),,,,,,0.0303,0.6907,,0.1989,0.0983,7.0757
2021,1,False,200,4.4574,,,,0.7515,0.2983,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0816,(0.0002),,,,0.0377,0.8701,,0.1989,0.0983,8.7497
2021,1,False,300,4.4574,,,,0.7515,0.2983,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0816,(0.0002),,,,0.0391,0.9040,,0.1989,0.0983,9.0658
2021,1,False,400,4.4574,,,,0.7515,0.2983,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0816,(0.0002),,,,0.0405,0.9379,,0.1989,0.0983,9.3822
2021,1,False,500,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0816,(0.0002),,,,0.0431,0.9994,,0.1989,0.0983,9.9566
2021,1,False,600,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0816,(0.0002),,,,0.0430,0.9985,,0.1989,0.0983,9.9485
2021,1,False,700,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0816,(0.0002),,,,0.0430,0.9979,0.0071,0.1989,0.0983,9.9498
2021,1,False,800,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0816,(0.0002),,,,0.0430,0.9974,0.0188,0.1989,0.0983,9.9571
2021,1,False,900,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0816,(0.0002),,,,0.0430,0.9971,0.0278,0.1989,0.0983,9.9627
2021,1,False,1000,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0816,(0.0002),,,,0.0430,0.9968,0.0350,0.1989,0.0983,9.9672
2021,1,False,1500,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0816,(0.0002),,,,0.0429,0.9959,0.0900,0.1989,0.0983,10.0140
2021,1,False,3000,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0816,(0.0002),,,,0.0429,0.9950,0.2200,0.1989,0.0983,10.1359
2021,1,False,5000,4.4574,,,,0.7515,0.2983,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0816,(0.0002),,,,0.0429,0.9947,0.2720,0.1989,0.0983,10.1846
2021,2,False,50,4.4152,,,,0.7387,0.2913,1.0012,,0.5085,0.3346,0.3377,0.1000,,(3.8636),,,,,,0.0193,0.4183,,0.1989,0.0983,4.5984
2021,2,False,70,4.4152,,,,0.7387,0.2913,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.6611),,,,,,0.0247,0.5484,,0.1989,0.0983,5.8123
2021,2,False,100,4.4152,,,,0.7387,0.2913,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.5020),,,,,,0.0300,0.6769,,0.1989,0.0983,7.0121
2021,2,False,200,4.4152,,,,0.7387,0.2913,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0880,(0.0002),,,,0.0375,0.8555,,0.1989,0.0983,8.6793
2021,2,False,300,4.4152,,,,0.7387,0.2913,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0880,(0.0002),,,,0.0388,0.8894,,0.1989,0.0983,8.9954
2021,2,False,400,4.4152,,,,0.7387,0.2913,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0880,(0.0002),,,,0.0403,0.9233,,0.1989,0.0983,9.3118
2021,2,False,500,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0880,(0.0002),,,,0.0428,0.9849,,0.1989,0.0983,9.8862
2021,2,False,600,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0880,(0.0002),,,,0.0428,0.9840,,0.1989,0.0983,9.8781
2021,2,False,700,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0880,(0.0002),,,,0.0427,0.9834,0.0071,0.1989,0.0983,9.8794
2021,2,False,800,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0880,(0.0002),,,,0.0427,0.9829,0.0188,0.1989,0.0983,9.8866
2021,2,False,900,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0880,(0.0002),,,,0.0427,0.9825,0.0278,0.1989,0.0983,9.8923
2021,2,False,1000,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0880,(0.0002),,,,0.0427,0.9822,0.0350,0.1989,0.0983,9.8968
2021,2,False,1500,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0880,(0.0002),,,,0.0427,0.9814,0.0900,0.1989,0.0983,9.9436
2021,2,False,3000,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0880,(0.0002),,,,0.0426,0.9805,0.2200,0.1989,0.0983,10.0655
2021,2,False,5000,4.4152,,,,0.7387,0.2913,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0880,(0.0002),,,,0.0426,0.9801,0.2720,0.1989,0.0983,10.1142
2021,3,False,50,4.3749,,,,0.7409,0.2894,1.0012,(0.2761),0.5085,0.3346,0.3377,0.1000,,(3.7056),,,,,,0.0185,0.3931,,0.1989,0.0983,4.4144
2021,3,False,70,4.3749,,,,0.7409,0.2894,1.0012,(0.2761),0.5085,0.2390,0.3377,0.0714,,(2.5504),,,,,,0.0237,0.5174,,0.1989,0.0983,5.5747
2021,3,False,100,4.3749,,,,0.7409,0.2894,1.0012,(0.2761),0.5085,0.1673,0.3377,0.0500,,(1.4388),,,,,,0.0288,0.6402,,0.1989,0.0983,6.7212
2021,3,False,200,4.3749,,,,0.7409,0.2894,1.0012,(0.2761),0.5085,0.0837,0.3377,0.0250,,,0.0900,(0.0002),,,,0.0359,0.8115,,0.1989,0.0983,8.3195
2021,3,False,300,4.3749,,,,0.7409,0.2894,1.3183,(0.2761),0.5085,0.0558,0.3377,0.0167,,,0.0900,(0.0002),,,,0.0373,0.8453,,0.1989,0.0983,8.6357
2021,3,False,400,4.3749,,,,0.7409,0.2894,1.6175,(0.2761),0.5085,0.0418,0.3377,0.0125,,,0.0900,(0.0002),,,,0.0387,0.8792,,0.1989,0.0983,8.9521
2021,3,False,500,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0335,0.3377,0.0100,,,0.0900,(0.0002),,,,0.0412,0.9408,,0.1989,0.0983,9.5265
2021,3,False,600,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0279,0.3377,0.0083,,,0.0900,(0.0002),,,,0.0412,0.9399,,0.1989,0.0983,9.5183
2021,3,False,700,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0239,0.3377,0.0071,,,0.0900,(0.0002),,,,0.0412,0.9393,0.0071,0.1989,0.0983,9.5197
2021,3,False,800,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0209,0.3377,0.0063,,,0.0900,(0.0002),,,,0.0412,0.9388,0.0188,0.1989,0.0983,9.5269
2021,3,False,900,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0186,0.3377,0.0056,,,0.0900,(0.0002),,,,0.0411,0.9385,0.0278,0.1989,0.0983,9.5325
2021,3,False,1000,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0167,0.3377,0.0050,,,0.0900,(0.0002),,,,0.0411,0.9382,0.0350,0.1989,0.0983,9.5370
2021,3,False,1500,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0112,0.3377,0.0033,,,0.0900,(0.0002),,,,0.0411,0.9373,0.0900,0.1989,0.0983,9.5839
2021,3,False,3000,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0056,0.3377,0.0017,,,0.0900,(0.0002),,,,0.0411,0.9364,0.2200,0.1989,0.0983,9.7057
2021,3,False,5000,4.3749,,,,0.7409,0.2894,2.1387,(0.2761),0.5085,0.0033,0.3377,0.0010,,,0.0900,(0.0002),,,,0.0410,0.9361,0.2720,0.1989,0.0983,9.7545
2021,4,False,50,4.5370,,,,0.6553,0.3027,1.0012,(0.2761),0.5085,0.3346,0.3377,0.1000,,(3.7505),,,,,,0.0188,0.3860,,0.1989,0.0983,4.4524
2021,4,False,70,4.5370,,,,0.6553,0.3027,1.0012,(0.2761),0.5085,0.2390,0.3377,0.0714,,(2.5819),,,,,,0.0240,0.5120,,0.1989,0.0983,5.6280
2021,4,False,100,4.5370,,,,0.6553,0.3027,1.0012,(0.2761),0.5085,0.1673,0.3377,0.0500,,(1.4567),,,,,,0.0291,0.6364,,0.1989,0.0983,6.7897
2021,4,False,200,4.5370,,,,0.6553,0.3027,1.0012,(0.2761),0.5085,0.0837,0.3377,0.0250,,,0.0887,(0.0002),,,,0.0363,0.8097,,0.1989,0.0983,8.4067
2021,4,False,300,4.5370,,,,0.6553,0.3027,1.3183,(0.2761),0.5085,0.0558,0.3377,0.0167,,,0.0887,(0.0002),,,,0.0377,0.8436,,0.1989,0.0983,8.7228
2021,4,False,400,4.5370,,,,0.6553,0.3027,1.6175,(0.2761),0.5085,0.0418,0.3377,0.0125,,,0.0887,(0.0002),,,,0.0391,0.8775,,0.1989,0.0983,9.0392
2021,4,False,500,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0335,0.3377,0.0100,,,0.0887,(0.0002),,,,0.0417,0.9390,,0.1989,0.0983,9.6137
2021,4,False,600,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0279,0.3377,0.0083,,,0.0887,(0.0002),,,,0.0416,0.9381,,0.1989,0.0983,9.6055
2021,4,False,700,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0239,0.3377,0.0071,,,0.0887,(0.0002),,,,0.0416,0.9375,0.0071,0.1989,0.0983,9.6068
2021,4,False,800,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0209,0.3377,0.0063,,,0.0887,(0.0002),,,,0.0416,0.9370,0.0188,0.1989,0.0983,9.6141
2021,4,False,900,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0186,0.3377,0.0056,,,0.0887,(0.0002),,,,0.0416,0.9367,0.0278,0.1989,0.0983,9.6197
2021,4,False,1000,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0167,0.3377,0.0050,,,0.0887,(0.0002),,,,0.0416,0.9364,0.0350,0.1989,0.0983,9.6242
2021,4,False,1500,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0112,0.3377,0.0033,,,0.0887,(0.0002),,,,0.0415,0.9355,0.0900,0.1989,0.0983,9.6710
2021,4,False,3000,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0056,0.3377,0.0017,,,0.0887,(0.0002),,,,0.0415,0.9346,0.2200,0.1989,0.0983,9.7929
2021,4,False,5000,4.5370,,,,0.6553,0.3027,2.1387,(0.2761),0.5085,0.0033,0.3377,0.0010,,,0.0887,(0.0002),,,,0.0415,0.9343,0.2720,0.1989,0.0983,9.8416
2021,5,False,50,4.5474,,,,0.7486,0.4067,1.0012,(0.2761),0.5085,0.3346,0.3377,0.1000,,(3.8543),,,,,,,0.4139,,0.1989,0.0983,4.5654
2021,5,False,70,4.5474,,,,0.7486,0.4067,1.0012,(0.2761),0.5085,0.2390,0.3377,0.0714,,(2.6546),,,,,,,0.5429,,0.1989,0.0983,5.7699
2021,5,False,100,4.5474,,,,0.7486,0.4067,1.0012,(0.2761),0.5085,0.1673,0.3377,0.0500,,(1.4983),,,,,,,0.6705,,0.1989,0.0983,6.9607
2021,5,False,200,4.5474,,,,0.7486,0.4067,1.0012,(0.2761),0.5085,0.0837,0.3377,0.0250,,,0.0667,0.0001,,,,,0.8453,,0.1989,0.0983,8.5920
2021,5,False,300,4.5474,,,,0.7486,0.4067,1.3183,(0.2761),0.5085,0.0558,0.3377,0.0167,,,0.0667,0.0001,,,,,0.8790,,0.1989,0.0983,8.9066
2021,5,False,400,4.5474,,,,0.7486,0.4067,1.6175,(0.2761),0.5085,0.0418,0.3377,0.0125,,,0.0667,0.0001,,,,,0.9127,,0.1989,0.0983,9.2213
2021,5,False,500,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0335,0.3377,0.0100,,,0.0667,0.0001,,,,,0.9740,,0.1989,0.0983,9.7930
2021,5,False,600,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0279,0.3377,0.0083,,,0.0667,0.0001,,,,,0.9731,,0.1989,0.0983,9.7848
2021,5,False,700,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0239,0.3377,0.0071,,,0.0667,0.0001,,,,,0.9725,0.0071,0.1989,0.0983,9.7861
2021,5,False,800,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0209,0.3377,0.0063,,,0.0667,0.0001,,,,,0.9720,0.0188,0.1989,0.0983,9.7935
2021,5,False,900,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0186,0.3377,0.0056,,,0.0667,0.0001,,,,,0.9716,0.0278,0.1989,0.0983,9.7991
2021,5,False,1000,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0167,0.3377,0.0050,,,0.0667,0.0001,,,,,0.9713,0.0350,0.1989,0.0983,9.8035
2021,5,False,1500,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0112,0.3377,0.0033,,,0.0667,0.0001,,,,,0.9705,0.0900,0.1989,0.0983,9.8505
2021,5,False,3000,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0056,0.3377,0.0017,,,0.0667,0.0001,,,,,0.9696,0.2200,0.1989,0.0983,9.9724
2021,5,False,5000,4.5474,,,,0.7486,0.4067,2.1387,(0.2761),0.5085,0.0033,0.3377,0.0010,,,0.0667,0.0001,,,,,0.9693,0.2720,0.1989,0.0983,10.0211
2021,6,False,50,4.6171,,,,0.7455,0.4058,1.0012,(0.2761),0.5085,0.3346,0.3377,0.1000,,(3.8872),,,,,,,0.4253,,0.1989,0.0983,4.6096
2021,6,False,70,4.6171,,,,0.7455,0.4058,1.0012,(0.2761),0.5085,0.2390,0.3377,0.0714,,(2.6775),,,,,,,0.5556,,0.1989,0.0983,5.8254
2021,6,False,100,4.6171,,,,0.7455,0.4058,1.0012,(0.2761),0.5085,0.1673,0.3377,0.0500,,(1.5114),,,,,,,0.6844,,0.1989,0.0983,7.0272
2021,6,False,200,4.6171,,,,0.7455,0.4058,1.0012,(0.2761),0.5085,0.0837,0.3377,0.0250,,,0.0653,0.0003,,,,,0.8606,,0.1989,0.0983,8.6718
2021,6,False,300,4.6171,,,,0.7455,0.4058,1.3183,(0.2761),0.5085,0.0558,0.3377,0.0167,,,0.0653,0.0003,,,,,0.8943,,0.1989,0.0983,8.9864
2021,6,False,400,4.6171,,,,0.7455,0.4058,1.6175,(0.2761),0.5085,0.0418,0.3377,0.0125,,,0.0653,0.0003,,,,,0.9280,,0.1989,0.0983,9.3011
2021,6,False,500,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0335,0.3377,0.0100,,,0.0653,0.0003,,,,,0.9892,,0.1989,0.0983,9.8727
2021,6,False,600,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0279,0.3377,0.0083,,,0.0653,0.0003,,,,,0.9884,,0.1989,0.0983,9.8646
2021,6,False,700,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0239,0.3377,0.0071,,,0.0653,0.0003,,,,,0.9877,0.0071,0.1989,0.0983,9.8658
2021,6,False,800,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0209,0.3377,0.0063,,,0.0653,0.0003,,,,,0.9873,0.0188,0.1989,0.0983,9.8733
2021,6,False,900,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0186,0.3377,0.0056,,,0.0653,0.0003,,,,,0.9869,0.0278,0.1989,0.0983,9.8789
2021,6,False,1000,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0167,0.3377,0.0050,,,0.0653,0.0003,,,,,0.9866,0.0350,0.1989,0.0983,9.8833
2021,6,False,1500,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0112,0.3377,0.0033,,,0.0653,0.0003,,,,,0.9858,0.0900,0.1989,0.0983,9.9303
2021,6,False,3000,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0056,0.3377,0.0017,,,0.0653,0.0003,,,,,0.9849,0.2200,0.1989,0.0983,10.0522
2021,6,False,5000,4.6171,,,,0.7455,0.4058,2.1387,(0.2761),0.5085,0.0033,0.3377,0.0010,,,0.0653,0.0003,,,,,0.9845,0.2720,0.1989,0.0983,10.1008
2021,7,False,50,4.8707,,,,0.5992,0.4888,1.0012,(0.2761),0.5085,0.3346,0.3377,0.1000,,(3.9823),,,,,0.0061,0.0199,0.4228,,0.1989,0.0983,4.7283
2021,7,False,70,4.8707,,,,0.5992,0.4888,1.0012,(0.2761),0.5085,0.2390,0.3377,0.0714,,(2.7442),,,,,0.0061,0.0255,0.5572,,0.1989,0.0983,5.9822
2021,7,False,100,4.8707,,,,0.5992,0.4888,1.0012,(0.2761),0.5085,0.1673,0.3377,0.0500,,(1.5495),,,,,0.0061,0.0310,0.6900,,0.1989,0.0983,7.2221
2021,7,False,200,4.8707,,,,0.5992,0.4888,1.0012,(0.2761),0.5085,0.0837,0.3377,0.0250,,,0.0560,0.0001,,,0.0061,0.0385,0.8705,,0.1989,0.0983,8.9071
2021,7,False,300,4.8707,,,,0.5992,0.4888,1.3183,(0.2761),0.5085,0.0558,0.3377,0.0167,,,0.0560,0.0001,,,0.0061,0.0399,0.9044,,0.1989,0.0983,9.2233
2021,7,False,400,4.8707,,,,0.5992,0.4888,1.6175,(0.2761),0.5085,0.0418,0.3377,0.0125,,,0.0560,0.0001,,,0.0061,0.0413,0.9383,,0.1989,0.0983,9.5396
2021,7,False,500,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0335,0.3377,0.0100,,,0.0560,0.0001,,,0.0061,0.0439,0.9999,,0.1989,0.0983,10.1142
2021,7,False,600,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0279,0.3377,0.0083,,,0.0560,0.0001,,,0.0061,0.0438,0.9990,,0.1989,0.0983,10.1059
2021,7,False,700,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0239,0.3377,0.0071,,,0.0560,0.0001,,,0.0061,0.0438,0.9984,0.0071,0.1989,0.0983,10.1072
2021,7,False,800,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0209,0.3377,0.0063,,,0.0560,0.0001,,,0.0061,0.0438,0.9979,0.0188,0.1989,0.0983,10.1146
2021,7,False,900,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0186,0.3377,0.0056,,,0.0560,0.0001,,,0.0061,0.0438,0.9975,0.0278,0.1989,0.0983,10.1202
2021,7,False,1000,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0167,0.3377,0.0050,,,0.0560,0.0001,,,0.0061,0.0438,0.9972,0.0350,0.1989,0.0983,10.1246
2021,7,False,1500,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0112,0.3377,0.0033,,,0.0560,0.0001,,,0.0061,0.0437,0.9964,0.0900,0.1989,0.0983,10.1715
2021,7,False,3000,4.8707,,,,0.5992,0.4888,2.1387,(0.2761),0.5085,0.0056,0.3377,0.0017,,,0.0560,0.0001,,,0.0061,0.0437,0.9955,0.2200,0.1989,0.0983,10.2934
